type,contributions_id,contributions_author_id,contributions_section_title,contributions_title,contributions_bodyText,contributions_createdAt,contributions_updatedAt,contributions_url,contributions_published,contributions_trashed,contributions_trashedStatus,contributions_trashedAt,contributions_trashedReason,contributions_votesCount,contributions_votesCountOk,contributions_votesCountMitige,contributions_votesCountNok,contributions_argumentsCount,contributions_argumentsCountFor,contributions_argumentsCountAgainst,contributions_sourcesCount,contributions_versionsCount,contributions_arguments_related_id,contributions_arguments_related_kind,contributions_arguments_id,contributions_arguments_author_id,contributions_arguments_type,contributions_arguments_body,contributions_arguments_createdAt,contributions_arguments_updatedAt,contributions_arguments_url,contributions_arguments_published,contributions_arguments_trashed,contributions_arguments_trashedStatus,contributions_arguments_trashedAt,contributions_arguments_trashedReason,contributions_arguments_votesCount,contributions_votes_id,contributions_votes_author_id,contributions_votes_value,contributions_votes_createdAt,contributions_reportings_related_id,contributions_reportings_related_kind,contributions_reportings_id,contributions_reportings_author_id,contributions_reportings_type,contributions_reportings_body,contributions_reportings_createdAt,contributions_sources_id,contributions_sources_related_id,contributions_sources_related_kind,contributions_sources_author_id,contributions_sources_trashed,contributions_sources_trashedStatus,contributions_sources_trashedAt,contributions_sources_trashedReason,contributions_sources_body,contributions_sources_createdAt,contributions_sources_updatedAt,contributions_sources_published,contributions_sources_votesCount,contribution_versions_id,contribution_versions_title,contribution_versions_bodyText,contribution_versions_createdAt,contribution_versions_updatedAt
opinion,d6945668-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 4 : Respect de la particularité, de la différence","rythme de vie des usagers","respect du rythme de l'usager dans son intérêt, dans l'organisation des structures de l'association ( exemple  journées institutionnelles qui ont lui le jeudi et retour à l'ime le vendredi )","2019-03-05 15:34:52",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-4-respect-de-la-particularite-de-la-difference/rythme-de-vie-des-usagers,Yes,No,,,,2,2,0,0,0,0,0,0,0,,,d6945668-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:34:52",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-4-respect-de-la-particularite-de-la-difference/rythme-de-vie-des-usagers,Yes,No,,,,2,d6945668-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-03-05 15:34:52",,,d6945668-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:34:52",d6945668-3f53-11e9-97b8-0242ac110005,,,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-05 15:34:52",,Yes,2,d6945668-3f53-11e9-97b8-0242ac110005,"rythme de vie des usagers","respect du rythme de l'usager dans son intérêt, dans l'organisation des structures de l'association ( exemple  journées institutionnelles qui ont lui le jeudi et retour à l'ime le vendredi )","2019-03-05 15:34:52",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NTQ4,,YES,"2019-03-12 16:11:49",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDgw,,YES,"2019-03-11 18:53:22",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,048302b2-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 3 : Valorisation des capacités des personnes handicapées",autonomie,"aider, soutenir le développement des capacités des personnes handicapées vers une vie la plus autonome possible toute en respectant leurs spécificités","2019-03-05 15:29:00",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-3-valorisation-des-capacites-des-personnes-handicapees/autonomie,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,048302b2-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:29:00",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-3-valorisation-des-capacites-des-personnes-handicapees/autonomie,Yes,No,,,,0,048302b2-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-03-05 15:29:00",,,048302b2-3f53-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:29:00",048302b2-3f53-11e9-97b8-0242ac110005,,,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-05 15:29:00",,Yes,0,048302b2-3f53-11e9-97b8-0242ac110005,autonomie,"aider, soutenir le développement des capacités des personnes handicapées vers une vie la plus autonome possible toute en respectant leurs spécificités","2019-03-05 15:29:00",
opinion,549133e8-3f52-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 2 : Solidarité et engagement","avec tous","identifier, recruter et ""fidéliser"" les bénévoles","2019-03-05 15:24:05",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-2-solidarite-et-engagement/avec-tous,Yes,No,,,,1,1,0,0,0,0,0,0,0,,,549133e8-3f52-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:24:05",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-2-solidarite-et-engagement/avec-tous,Yes,No,,,,1,549133e8-3f52-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-03-05 15:24:05",,,549133e8-3f52-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:24:05",549133e8-3f52-11e9-97b8-0242ac110005,,,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-05 15:24:05",,Yes,1,549133e8-3f52-11e9-97b8-0242ac110005,"avec tous","identifier, recruter et ""fidéliser"" les bénévoles","2019-03-05 15:24:05",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ1,,YES,"2019-03-05 15:24:10",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,f5a16db0-3f51-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 1 : Défense des droits","une société avec nous","que l'oassociation favorise l'inclusion sociétale et accès à la citoyenneté dans le respect de la particularité et la différence de la personne handicapée.Applications des lois existantes pour les personnes handicapées et leurs entourages","2019-03-05 15:21:25",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-1-defense-des-droits/une-societe-avec-nous,Yes,No,,,,3,3,0,0,0,0,0,0,0,,,f5a16db0-3f51-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:21:25",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-1-defense-des-droits/une-societe-avec-nous,Yes,No,,,,3,f5a16db0-3f51-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-03-05 15:21:25",,,f5a16db0-3f51-11e9-97b8-0242ac110005,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-03-05 15:21:25",f5a16db0-3f51-11e9-97b8-0242ac110005,,,VXNlcjo0MDU0NjNhZS0zZjUxLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-05 15:21:25",,Yes,3,f5a16db0-3f51-11e9-97b8-0242ac110005,"une société avec nous","que l'oassociation favorise l'inclusion sociétale et accès à la citoyenneté dans le respect de la particularité et la différence de la personne handicapée.Applications des lois existantes pour les personnes handicapées et leurs entourages","2019-03-05 15:21:25",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NTgw,,YES,"2019-03-19 17:15:58",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDc2,,YES,"2019-03-11 17:40:36",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ0,,YES,"2019-03-05 15:22:24",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,0378a80f-3c66-11e9-97b8-0242ac110005,VXNlcjoyMmJiYjU4Yy0xYTQ2LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,"Valeur 5 : Qualité de l'accompagnement","Le respect de la personne, sens premier de la qualité de l'accompagnement","Le respect de la personne et l'engagement dans la relation d'aide sont les moteurs de nos choix professionnels. Nous souhaitons exercer nos métiers en cohérence avec nos valeurs humaines et à travers des pratiques bientraitantes. Personnaliser l'accompagnement pour répondre aux besoins singuliers de la personne en situation de handicap, faciliter son expression et sa participation, son accès aux droits, contribuer à l'élaboration de son projet, à la construction de son autonomie et soutenir son accès à une place citoyenne ... nécessite de prendre le temps d'écouter, d'analyser pour comprendre, de réfléchir et de se réunir pour ajuster et inventer, de communiquer, de coordonner ...  Notre travail d'accompagnement de la personne vulnérable n'a de sens que traversé par une indispensable humanité que les contraintes budgétaires ne peuvent pas venir écraser. Il est nécessaire de défendre et de se battre pour que les moyens accordés permettent une véritable qualité d'accompagnement, dans l'esprit des lois et à la hauteur de ce que nous préconisent les recommandations de bonnes pratiques.","2019-03-01 22:07:25",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/le-respect-de-la-personne-sens-premier-de-la-qualite-de-laccompagnement,Yes,No,,,,2,2,0,0,0,0,0,0,0,,,0378a80f-3c66-11e9-97b8-0242ac110005,VXNlcjoyMmJiYjU4Yy0xYTQ2LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-03-01 22:07:25",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/le-respect-de-la-personne-sens-premier-de-la-qualite-de-laccompagnement,Yes,No,,,,2,0378a80f-3c66-11e9-97b8-0242ac110005,VXNlcjoyMmJiYjU4Yy0xYTQ2LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,"2019-03-01 22:07:25",,,0378a80f-3c66-11e9-97b8-0242ac110005,VXNlcjoyMmJiYjU4Yy0xYTQ2LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-03-01 22:07:25",0378a80f-3c66-11e9-97b8-0242ac110005,,,VXNlcjoyMmJiYjU4Yy0xYTQ2LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-01 22:07:25",,Yes,2,0378a80f-3c66-11e9-97b8-0242ac110005,"Le respect de la personne, sens premier de la qualité de l'accompagnement","Le respect de la personne et l'engagement dans la relation d'aide sont les moteurs de nos choix professionnels. Nous souhaitons exercer nos métiers en cohérence avec nos valeurs humaines et à travers des pratiques bientraitantes. Personnaliser l'accompagnement pour répondre aux besoins singuliers de la personne en situation de handicap, faciliter son expression et sa participation, son accès aux droits, contribuer à l'élaboration de son projet, à la construction de son autonomie et soutenir son accès à une place citoyenne ... nécessite de prendre le temps d'écouter, d'analyser pour comprendre, de réfléchir et de se réunir pour ajuster et inventer, de communiquer, de coordonner ...  Notre travail d'accompagnement de la personne vulnérable n'a de sens que traversé par une indispensable humanité que les contraintes budgétaires ne peuvent pas venir écraser. Il est nécessaire de défendre et de se battre pour que les moyens accordés permettent une véritable qualité d'accompagnement, dans l'esprit des lois et à la hauteur de ce que nous préconisent les recommandations de bonnes pratiques.","2019-03-01 22:07:25",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NTEz,,YES,"2019-03-12 14:07:35",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ2,,YES,"2019-03-05 15:30:00",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,915e74c8-3948-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 5 : Qualité de l'accompagnement","Assurer la continuité de l'accompagnement","Garantir l'accompagnement tout au long du parcours au-delà des transitions et autres changement de sections / unités ou groupes (suivi des apprentissages et acquis...).","2019-02-25 22:59:05",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/assurer-la-continuite-de-laccompagnement,Yes,No,,,,3,3,0,0,0,0,0,0,0,,,915e74c8-3948-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-25 22:59:05",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/assurer-la-continuite-de-laccompagnement,Yes,No,,,,3,915e74c8-3948-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-02-25 22:59:05",,,915e74c8-3948-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-25 22:59:05",915e74c8-3948-11e9-97b8-0242ac110005,,,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-02-25 22:59:05",,Yes,3,915e74c8-3948-11e9-97b8-0242ac110005,"Assurer la continuité de l'accompagnement","Garantir l'accompagnement tout au long du parcours au-delà des transitions et autres changement de sections / unités ou groupes (suivi des apprentissages et acquis...).","2019-02-25 22:59:05",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NTQ5,,YES,"2019-03-12 16:12:23",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDY0,,YES,"2019-03-06 10:51:31",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ3,,YES,"2019-03-05 15:30:30",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,cec345c1-3946-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 3 : Valorisation des capacités des personnes handicapées","Favoriser les mises en situation pour ""tester"" les capacités","Ne pas avoir d'a priori négatifs sur les ""non capacités à faire"", sans avoir essayé.","2019-02-25 22:46:29",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-3-valorisation-des-capacites-des-personnes-handicapees/favoriser-les-mises-en-situation-pour-tester-les-capacites,Yes,No,,,,2,2,0,0,0,0,0,0,0,,,cec345c1-3946-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-25 22:46:29",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-3-valorisation-des-capacites-des-personnes-handicapees/favoriser-les-mises-en-situation-pour-tester-les-capacites,Yes,No,,,,2,cec345c1-3946-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-02-25 22:46:29",,,cec345c1-3946-11e9-97b8-0242ac110005,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-25 22:46:29",cec345c1-3946-11e9-97b8-0242ac110005,,,VXNlcjo0ZmQ2MjI5ZC0zMDU4LTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-02-25 22:46:29",,Yes,2,cec345c1-3946-11e9-97b8-0242ac110005,"Favoriser les mises en situation pour ""tester"" les capacités","Ne pas avoir d'a priori négatifs sur les ""non capacités à faire"", sans avoir essayé.","2019-02-25 22:46:29",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NzYw,,YES,"2019-03-29 15:18:58",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDc4,,YES,"2019-03-11 17:51:43",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,e684e7a2-312f-11e9-97b8-0242ac110005,VXNlcjpjMDI5NjA4ZC0zMTJlLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,"Valeur 4 : Respect de la particularité, de la différence","respect de la différence","information pour les familles, spécialement pour la fratrie, les cousins etc.: la personne handicapée est une valeur en elle-même, il faut apprendre aux frères, sœurs, cousins, voisins l'importance du respect envers  cette personne, de l'importance de l'amitié qu'on peut lui montrer, ce qui améliore non seulement saa vie affective, mais son développement.","2019-02-15 15:42:21",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-4-respect-de-la-particularite-de-la-difference/respect-de-la-difference,Yes,No,,,,3,3,0,0,0,0,0,0,0,,,e684e7a2-312f-11e9-97b8-0242ac110005,VXNlcjpjMDI5NjA4ZC0zMTJlLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-15 15:42:21",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-4-respect-de-la-particularite-de-la-difference/respect-de-la-difference,Yes,No,,,,3,e684e7a2-312f-11e9-97b8-0242ac110005,VXNlcjpjMDI5NjA4ZC0zMTJlLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,"2019-02-15 15:42:21",,,e684e7a2-312f-11e9-97b8-0242ac110005,VXNlcjpjMDI5NjA4ZC0zMTJlLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,,,"2019-02-15 15:42:21",e684e7a2-312f-11e9-97b8-0242ac110005,,,VXNlcjpjMDI5NjA4ZC0zMTJlLTExZTktOTdiOC0wMjQyYWMxMTAwMDU=,No,,,,,"2019-02-15 15:42:21",,Yes,3,e684e7a2-312f-11e9-97b8-0242ac110005,"respect de la différence","information pour les familles, spécialement pour la fratrie, les cousins etc.: la personne handicapée est une valeur en elle-même, il faut apprendre aux frères, sœurs, cousins, voisins l'importance du respect envers  cette personne, de l'importance de l'amitié qu'on peut lui montrer, ce qui améliore non seulement saa vie affective, mais son développement.","2019-02-15 15:42:21",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDc5,,YES,"2019-03-11 18:52:46",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ5,,YES,"2019-03-05 15:32:28",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6MzQ0,,YES,"2019-02-24 20:57:55",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,543b5812-247e-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,"Valeur 5 : Qualité de l'accompagnement","Prévention et écoute de la souffrance psychique des usagers, de leur famille et des professionnels","Développer et/ou permettre des espaces de parole, d'écoute et de réflexion. (ne pas toujours être dans l'action et la précipitation)Mieux vaut prévenir que guérir : Réfléchir en amont à la violence institutionnelle pour éviter les passages à l'acte des usagers et encourager la bienveillance des professionnels (proposer par exemple de la méditation pour éviter les ""explosions"" plutôt que des réponses ""sanctions"")sortir de cette recherche d'efficacité, de performance et de résultat pour un accompagnement attentionné et éthique. Par exemple, le temps passé à évaluer est au détriment de ce qu'elle prétend améliorer! Réfléchir et écrire le projet d'accompagnement avec un regard global et non par le prisme d'objectifs ""comportementaux"" à atteindre: Toujours placer le bien-être de l'usager au centre de nos préoccupations.","2019-01-30 12:01:00",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/prevention-et-ecoute-de-la-souffrance-psychique-des-usagers-de-leur-famille-et-des-professionnels,Yes,No,,,,2,2,0,0,0,0,0,0,0,,,543b5812-247e-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-01-30 12:01:00",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/prevention-et-ecoute-de-la-souffrance-psychique-des-usagers-de-leur-famille-et-des-professionnels,Yes,No,,,,2,543b5812-247e-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,"2019-01-30 12:01:00",,,543b5812-247e-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-01-30 12:01:00",543b5812-247e-11e9-ad65-0242ac110005,,,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-01-30 12:01:00",,Yes,2,543b5812-247e-11e9-ad65-0242ac110005,"Prévention et écoute de la souffrance psychique des usagers, de leur famille et des professionnels","Développer et/ou permettre des espaces de parole, d'écoute et de réflexion. (ne pas toujours être dans l'action et la précipitation)Mieux vaut prévenir que guérir : Réfléchir en amont à la violence institutionnelle pour éviter les passages à l'acte des usagers et encourager la bienveillance des professionnels (proposer par exemple de la méditation pour éviter les ""explosions"" plutôt que des réponses ""sanctions"")sortir de cette recherche d'efficacité, de performance et de résultat pour un accompagnement attentionné et éthique. Par exemple, le temps passé à évaluer est au détriment de ce qu'elle prétend améliorer! Réfléchir et écrire le projet d'accompagnement avec un regard global et non par le prisme d'objectifs ""comportementaux"" à atteindre: Toujours placer le bien-être de l'usager au centre de nos préoccupations.","2019-01-30 12:01:00",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDgy,,YES,"2019-03-11 19:01:36",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6Mzkz,,YES,"2019-02-26 15:36:40",,,,,,,,,,,,,,,,,,,,,,,,,
opinion,a2680bd9-2476-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,"Valeur 5 : Qualité de l'accompagnement","Renforcer les échanges avec les familles","Développer les rencontres professionnels-familles à l'échelle de l'Adapei49 :  S'enrichir les uns les autres tout en restant attentif: Chacun sa spécificité, son expertise, sa place. cf. modèle des RV concernant le projet associatif : rencontres hors les murs des établissements et services.","2019-01-30 11:05:56",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/renforcer-les-echanges-avec-les-familles,Yes,No,,,,5,4,0,1,1,0,1,0,0,,,a2680bd9-2476-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-01-30 11:05:56",,https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/renforcer-les-echanges-avec-les-familles,Yes,No,,,,5,a2680bd9-2476-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,"2019-01-30 11:05:56",,,a2680bd9-2476-11e9-ad65-0242ac110005,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,,,"2019-01-30 11:05:56",a2680bd9-2476-11e9-ad65-0242ac110005,,,VXNlcjoxYzFkYjczYS0yNDZlLTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-01-30 11:05:56",,Yes,5,a2680bd9-2476-11e9-ad65-0242ac110005,"Renforcer les échanges avec les familles","Développer les rencontres professionnels-familles à l'échelle de l'Adapei49 :  S'enrichir les uns les autres tout en restant attentif: Chacun sa spécificité, son expertise, sa place. cf. modèle des RV concernant le projet associatif : rencontres hors les murs des établissements et services.","2019-01-30 11:05:56",
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDgz,,YES,"2019-03-11 19:02:23",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6NDQ4,,YES,"2019-03-05 15:31:27",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6MzQ1,,YES,"2019-02-24 20:58:42",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6MjI3,,NO,"2019-02-11 11:21:02",,,,,,,,,,,,,,,,,,,,,,,,,
vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3BpbmlvblZvdGU6MTkx,,YES,"2019-02-02 15:48:52",,,,,,,,,,,,,,,,,,,,,,,,,
argument,,,,,,,,,,,,,,,,,,,,,,,a2680bd9-2476-11e9-ad65-0242ac110005,opinion,2c89e4bf-2de7-11e9-ad65-0242ac110005,VXNlcjplMGI1YWE3ZS0yZGU1LTExZTktYWQ2NS0wMjQyYWMxMTAwMDU=,AGAINST,"Les rencontres à l'échelle de l'Adapei semblent compliquées à mettre en place. Elles seraient plus pertinentes à l'échelle institutionnelles pour favoriser la régulation des rencontres. En fonction des établissements, les attentes et objectifs des familles ne seraient pas les mêmes.","2019-02-11 11:24:11","2019-02-11 11:24:11",https://capco.dev/consultations/valeurs/consultation/consultation/opinions/valeur-5-qualite-de-laccompagnement/renforcer-les-echanges-avec-les-familles#arg-2c89e4bf-2de7-11e9-ad65-0242ac110005,Yes,No,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
